category,entity_type,entity,indicator,period,value,note,source
finance_access,region,Pwani,Informal_Only_Pct_2023,2023,3,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Pwani,Financially_Excluded_Pct_2023,2023,10,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Pwani,Formal_Inclusion_Pct_2023,2023,87,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Pwani,Formal_Inclusion_Pct_2017,2023,73,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Pwani,Formal_Inclusion_Change_Pts,2023,14,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mbeya,Banked_Pct_2023,2023,27,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mbeya,Other_Formal_Pct_2023,2023,57,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mbeya,Informal_Only_Pct_2023,2023,3,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mbeya,Financially_Excluded_Pct_2023,2023,13,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mbeya,Formal_Inclusion_Pct_2023,2023,84,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mbeya,Formal_Inclusion_Pct_2017,2023,63,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mbeya,Formal_Inclusion_Change_Pts,2023,21,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mwanza,Banked_Pct_2023,2023,20,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mwanza,Other_Formal_Pct_2023,2023,62,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mwanza,Informal_Only_Pct_2023,2023,4,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mwanza,Financially_Excluded_Pct_2023,2023,14,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mwanza,Formal_Inclusion_Pct_2023,2023,82,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mwanza,Formal_Inclusion_Pct_2017,2023,69,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mwanza,Formal_Inclusion_Change_Pts,2023,13,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Arusha,Banked_Pct_2023,2023,34,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Arusha,Other_Formal_Pct_2023,2023,48,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Arusha,Informal_Only_Pct_2023,2023,3,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Arusha,Financially_Excluded_Pct_2023,2023,15,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Arusha,Formal_Inclusion_Pct_2023,2023,82,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Arusha,Formal_Inclusion_Pct_2017,2023,74,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Arusha,Formal_Inclusion_Change_Pts,2023,8,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mara,Banked_Pct_2023,2023,22,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mara,Other_Formal_Pct_2023,2023,60,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mara,Informal_Only_Pct_2023,2023,5,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mara,Financially_Excluded_Pct_2023,2023,13,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mara,Formal_Inclusion_Pct_2023,2023,82,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mara,Formal_Inclusion_Pct_2017,2023,56,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mara,Formal_Inclusion_Change_Pts,2023,26,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mtwara,Banked_Pct_2023,2023,30,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mtwara,Other_Formal_Pct_2023,2023,49,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mtwara,Informal_Only_Pct_2023,2023,5,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mtwara,Financially_Excluded_Pct_2023,2023,15,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mtwara,Formal_Inclusion_Pct_2023,2023,79,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mtwara,Formal_Inclusion_Pct_2017,2023,63,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mtwara,Formal_Inclusion_Change_Pts,2023,16,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Lindi,Banked_Pct_2023,2023,33,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Lindi,Other_Formal_Pct_2023,2023,46,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Lindi,Informal_Only_Pct_2023,2023,7,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Lindi,Financially_Excluded_Pct_2023,2023,15,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Lindi,Formal_Inclusion_Pct_2023,2023,79,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Lindi,Formal_Inclusion_Pct_2017,2023,63,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Lindi,Formal_Inclusion_Change_Pts,2023,16,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Songwe,Banked_Pct_2023,2023,26,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Songwe,Other_Formal_Pct_2023,2023,52,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Songwe,Informal_Only_Pct_2023,2023,10,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Songwe,Financially_Excluded_Pct_2023,2023,12,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Songwe,Formal_Inclusion_Pct_2023,2023,78,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Songwe,Formal_Inclusion_Pct_2017,2023,59,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Songwe,Formal_Inclusion_Change_Pts,2023,19,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Njombe,Banked_Pct_2023,2023,22,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Njombe,Other_Formal_Pct_2023,2023,56,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Njombe,Informal_Only_Pct_2023,2023,5,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Njombe,Financially_Excluded_Pct_2023,2023,17,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Njombe,Formal_Inclusion_Pct_2023,2023,78,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Njombe,Formal_Inclusion_Pct_2017,2023,77,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Njombe,Formal_Inclusion_Change_Pts,2023,1,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kilimanjaro,Banked_Pct_2023,2023,17,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kilimanjaro,Other_Formal_Pct_2023,2023,60,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kilimanjaro,Informal_Only_Pct_2023,2023,2,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kilimanjaro,Financially_Excluded_Pct_2023,2023,21,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kilimanjaro,Formal_Inclusion_Pct_2023,2023,77,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kilimanjaro,Formal_Inclusion_Pct_2017,2023,90,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kilimanjaro,Formal_Inclusion_Change_Pts,2023,-13,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Geita,Banked_Pct_2023,2023,19,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Geita,Other_Formal_Pct_2023,2023,57,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Geita,Informal_Only_Pct_2023,2023,11,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Geita,Financially_Excluded_Pct_2023,2023,13,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Geita,Formal_Inclusion_Pct_2023,2023,76,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Geita,Formal_Inclusion_Pct_2017,2023,64,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Geita,Formal_Inclusion_Change_Pts,2023,12,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tanga,Banked_Pct_2023,2023,13,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tanga,Other_Formal_Pct_2023,2023,62,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tanga,Informal_Only_Pct_2023,2023,10,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tanga,Financially_Excluded_Pct_2023,2023,15,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tanga,Formal_Inclusion_Pct_2023,2023,75,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tanga,Formal_Inclusion_Pct_2017,2023,69,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tanga,Formal_Inclusion_Change_Pts,2023,6,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Ruvuma,Banked_Pct_2023,2023,18,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Ruvuma,Other_Formal_Pct_2023,2023,57,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Ruvuma,Informal_Only_Pct_2023,2023,6,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Ruvuma,Financially_Excluded_Pct_2023,2023,18,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Ruvuma,Formal_Inclusion_Pct_2023,2023,75,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Ruvuma,Formal_Inclusion_Pct_2017,2023,60,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Ruvuma,Formal_Inclusion_Change_Pts,2023,15,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Katavi,Banked_Pct_2023,2023,18,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Katavi,Other_Formal_Pct_2023,2023,57,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Katavi,Informal_Only_Pct_2023,2023,9,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Katavi,Financially_Excluded_Pct_2023,2023,17,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Katavi,Formal_Inclusion_Pct_2023,2023,75,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Katavi,Formal_Inclusion_Pct_2017,2023,53,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Katavi,Formal_Inclusion_Change_Pts,2023,22,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Iringa,Banked_Pct_2023,2023,31,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Iringa,Other_Formal_Pct_2023,2023,44,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Iringa,Informal_Only_Pct_2023,2023,7,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Iringa,Financially_Excluded_Pct_2023,2023,17,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Iringa,Formal_Inclusion_Pct_2023,2023,75,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Iringa,Formal_Inclusion_Pct_2017,2023,78,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Iringa,Formal_Inclusion_Change_Pts,2023,-3,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Dodoma,Banked_Pct_2023,2023,18,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Dodoma,Other_Formal_Pct_2023,2023,57,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Dodoma,Informal_Only_Pct_2023,2023,6,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Dodoma,Financially_Excluded_Pct_2023,2023,19,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Dodoma,Formal_Inclusion_Pct_2023,2023,75,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Dodoma,Formal_Inclusion_Pct_2017,2023,67,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Dodoma,Formal_Inclusion_Change_Pts,2023,8,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Morogoro,Banked_Pct_2023,2023,13,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Morogoro,Other_Formal_Pct_2023,2023,56,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Morogoro,Informal_Only_Pct_2023,2023,6,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Morogoro,Financially_Excluded_Pct_2023,2023,26,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Morogoro,Formal_Inclusion_Pct_2023,2023,69,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Morogoro,Formal_Inclusion_Pct_2017,2023,64,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Morogoro,Formal_Inclusion_Change_Pts,2023,5,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Manyara,Banked_Pct_2023,2023,14,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Manyara,Other_Formal_Pct_2023,2023,53,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Manyara,Informal_Only_Pct_2023,2023,4,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Manyara,Financially_Excluded_Pct_2023,2023,28,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Manyara,Formal_Inclusion_Pct_2023,2023,67,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Manyara,Formal_Inclusion_Pct_2017,2023,48,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Manyara,Formal_Inclusion_Change_Pts,2023,19,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tabora,Banked_Pct_2023,2023,12,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tabora,Other_Formal_Pct_2023,2023,54,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tabora,Informal_Only_Pct_2023,2023,6,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tabora,Financially_Excluded_Pct_2023,2023,27,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tabora,Formal_Inclusion_Pct_2023,2023,66,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tabora,Formal_Inclusion_Pct_2017,2023,48,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Tabora,Formal_Inclusion_Change_Pts,2023,18,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Shinyanga,Banked_Pct_2023,2023,16,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Shinyanga,Other_Formal_Pct_2023,2023,49,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Shinyanga,Informal_Only_Pct_2023,2023,9,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Shinyanga,Financially_Excluded_Pct_2023,2023,26,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Shinyanga,Formal_Inclusion_Pct_2023,2023,65,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Shinyanga,Formal_Inclusion_Pct_2017,2023,59,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Shinyanga,Formal_Inclusion_Change_Pts,2023,6,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Rukwa,Banked_Pct_2023,2023,14,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Rukwa,Other_Formal_Pct_2023,2023,49,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Rukwa,Informal_Only_Pct_2023,2023,10,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Rukwa,Financially_Excluded_Pct_2023,2023,27,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Rukwa,Formal_Inclusion_Pct_2023,2023,63,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Rukwa,Formal_Inclusion_Pct_2017,2023,54,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Rukwa,Formal_Inclusion_Change_Pts,2023,9,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Rukwa,Data_Note,2023,informal_only adjusted to sum 100 (extraction ambiguity),,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kagera,Banked_Pct_2023,2023,11,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kagera,Other_Formal_Pct_2023,2023,50,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kagera,Informal_Only_Pct_2023,2023,8,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kagera,Financially_Excluded_Pct_2023,2023,30,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kagera,Formal_Inclusion_Pct_2023,2023,61,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kagera,Formal_Inclusion_Pct_2017,2023,62,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kagera,Formal_Inclusion_Change_Pts,2023,-1,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Simiyu,Banked_Pct_2023,2023,13,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Simiyu,Other_Formal_Pct_2023,2023,47,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Simiyu,Informal_Only_Pct_2023,2023,8,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Simiyu,Financially_Excluded_Pct_2023,2023,33,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Simiyu,Formal_Inclusion_Pct_2023,2023,60,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Simiyu,Formal_Inclusion_Pct_2017,2023,39,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Simiyu,Formal_Inclusion_Change_Pts,2023,21,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kigoma,Banked_Pct_2023,2023,14,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kigoma,Other_Formal_Pct_2023,2023,44,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kigoma,Informal_Only_Pct_2023,2023,4,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kigoma,Financially_Excluded_Pct_2023,2023,38,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kigoma,Formal_Inclusion_Pct_2023,2023,58,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kigoma,Formal_Inclusion_Pct_2017,2023,59,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kigoma,Formal_Inclusion_Change_Pts,2023,-1,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Singida,Banked_Pct_2023,2023,10,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Singida,Other_Formal_Pct_2023,2023,43,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Singida,Informal_Only_Pct_2023,2023,6,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Singida,Financially_Excluded_Pct_2023,2023,41,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Singida,Formal_Inclusion_Pct_2023,2023,53,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Singida,Formal_Inclusion_Pct_2017,2023,48,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Singida,Formal_Inclusion_Change_Pts,2023,5,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mjini Magharibi,Banked_Pct_2023,2023,28,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mjini Magharibi,Other_Formal_Pct_2023,2023,59,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mjini Magharibi,Informal_Only_Pct_2023,2023,2,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mjini Magharibi,Financially_Excluded_Pct_2023,2023,11,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mjini Magharibi,Formal_Inclusion_Pct_2023,2023,87,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mjini Magharibi,Formal_Inclusion_Pct_2017,2023,62,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Mjini Magharibi,Formal_Inclusion_Change_Pts,2023,25,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Unguja,Banked_Pct_2023,2023,24,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Unguja,Other_Formal_Pct_2023,2023,62,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Unguja,Informal_Only_Pct_2023,2023,7,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Unguja,Financially_Excluded_Pct_2023,2023,7,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Unguja,Formal_Inclusion_Pct_2023,2023,86,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Unguja,Formal_Inclusion_Pct_2017,2023,50,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Unguja,Formal_Inclusion_Change_Pts,2023,36,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Pemba,Banked_Pct_2023,2023,38,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Pemba,Other_Formal_Pct_2023,2023,45,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Pemba,Informal_Only_Pct_2023,2023,6,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Pemba,Financially_Excluded_Pct_2023,2023,11,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Pemba,Formal_Inclusion_Pct_2023,2023,83,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Pemba,Formal_Inclusion_Pct_2017,2023,36,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kusini Pemba,Formal_Inclusion_Change_Pts,2023,47,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Unguja,Banked_Pct_2023,2023,15,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Unguja,Other_Formal_Pct_2023,2023,64,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Unguja,Informal_Only_Pct_2023,2023,13,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Unguja,Financially_Excluded_Pct_2023,2023,8,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Unguja,Formal_Inclusion_Pct_2023,2023,79,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Unguja,Formal_Inclusion_Pct_2017,2023,23,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Unguja,Formal_Inclusion_Change_Pts,2023,56,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Pemba,Banked_Pct_2023,2023,16,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Pemba,Other_Formal_Pct_2023,2023,51,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Pemba,Informal_Only_Pct_2023,2023,10,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Pemba,Financially_Excluded_Pct_2023,2023,23,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Pemba,Formal_Inclusion_Pct_2023,2023,67,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Pemba,Formal_Inclusion_Pct_2017,2023,29,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Kaskazini Pemba,Formal_Inclusion_Change_Pts,2023,38,,FinScope Tanzania 2023 (FSDT/BoT/NBS)
finance_access,region,Arusha,SACCOS_Registered,Dec-2023,133,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Arusha,SACCOS_Licensed,Dec-2023,101,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Arusha,License_Rate_Pct,Dec-2023,76,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dar es Salaam,SACCOS_Registered,Dec-2023,293,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dar es Salaam,SACCOS_Licensed,Dec-2023,249,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dar es Salaam,License_Rate_Pct,Dec-2023,85,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dodoma,SACCOS_Registered,Dec-2023,55,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dodoma,SACCOS_Licensed,Dec-2023,38,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Dodoma,License_Rate_Pct,Dec-2023,69,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Geita,SACCOS_Registered,Dec-2023,26,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Geita,SACCOS_Licensed,Dec-2023,10,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Geita,License_Rate_Pct,Dec-2023,38,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Iringa,SACCOS_Registered,Dec-2023,49,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Iringa,SACCOS_Licensed,Dec-2023,35,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Iringa,License_Rate_Pct,Dec-2023,71,,TCDC SACCOS Annual Performance Report 2023
finance_access,region,Kagera,SACCOS_Registered,Dec-2023,46,,TCDC SACCOS Annual Performance Report 2023
